Participant;hit;position;series;hammer;left/righthanded; x [mm];y [mm];distance [mm];timecode
30;26;2;1;mittel;right;3,905528;4,292549;5,803372;20.11.2023 14:15:31
30;27;2;1;mittel;right;1,316653;-9,513978;9,604652;20.11.2023 14:15:32
30;28;2;1;mittel;right;7,950122;1,575358;8,104702;20.11.2023 14:15:33
30;29;2;1;mittel;right;5,922598;-0,1694017;5,925021;20.11.2023 14:15:35
30;30;2;1;mittel;right;2,412926;-14,14976;14,35402;20.11.2023 14:15:35
30;31;5;1;mittel;right;0,6146187;-8,029885;8,053373;20.11.2023 14:15:38
30;32;5;1;mittel;right;-2,826258;-10,13142;10,51824;20.11.2023 14:15:38
30;33;5;1;mittel;right;9,720562;-5,734792;11,28615;20.11.2023 14:15:39
30;34;5;1;mittel;right;-0,2935594;-16,5153;16,51792;20.11.2023 14:15:40
30;35;5;1;mittel;right;9,98702;-8,075342;12,84335;20.11.2023 14:15:41
30;36;5;1;mittel;right;11,69038;-10,83928;15,94224;20.11.2023 14:15:42
30;37;2;2;mittel;right;-7,117254;-6,646729;9,738291;20.11.2023 14:15:47
30;38;2;2;mittel;right;3,32204;-6,391874;7,203611;20.11.2023 14:15:48
30;39;2;2;mittel;right;0,7086179;-4,934739;4,985358;20.11.2023 14:15:49
30;40;2;2;mittel;right;-5,874393;-11,04154;12,50696;20.11.2023 14:15:50
30;41;2;2;mittel;right;-6,86621;-4,758723;8,354057;20.11.2023 14:15:51
30;42;2;2;mittel;right;-5,601449;-10,84551;12,20661;20.11.2023 14:15:52
30;43;2;2;mittel;right;0,9641253;-6,27413;6,347775;20.11.2023 14:15:52
30;44;5;2;mittel;right;5,518515;-5,404483;7,724147;20.11.2023 14:15:57
30;45;5;2;mittel;right;0,702072;-13,1535;13,17223;20.11.2023 14:15:58
30;46;5;2;mittel;right;-0,4812291;-13,70236;13,7108;20.11.2023 14:15:58
30;47;5;2;mittel;right;-7,628664;-10,31256;12,82753;20.11.2023 14:16:00
30;48;5;2;mittel;right;-3,741616;-9,079185;9,819943;20.11.2023 14:16:00
30;49;5;2;mittel;right;-4,203255;-11,88737;12,60861;20.11.2023 14:16:01
30;50;5;2;mittel;right;-0,6450486;-16,04655;16,05951;20.11.2023 14:16:01
30;51;5;2;mittel;right;6,091165;-6,68893;9,046772;20.11.2023 14:16:02
30;52;5;2;mittel;right;2,463708;-13,02724;13,25816;20.11.2023 14:16:02
30;53;3;1;gross;right;-0,2700481;0,001449234;0,270052;20.11.2023 14:16:48
30;54;3;1;gross;right;2,032228;-5,347162;5,720323;20.11.2023 14:16:49
30;55;3;1;gross;right;8,749555;-10,72743;13,84314;20.11.2023 14:16:50
30;56;3;1;gross;right;0,15155;-14,93182;14,93259;20.11.2023 14:16:51
30;57;3;1;gross;right;2,951228;1,348293;3,244632;20.11.2023 14:16:52
30;58;6;1;gross;right;5,50652;-4,386942;7,040386;20.11.2023 14:16:56
30;59;6;1;gross;right;11,29936;0,4477401;11,30822;20.11.2023 14:16:56
30;60;6;1;gross;right;3,811192;-9,141027;9,903715;20.11.2023 14:16:57
30;61;6;1;gross;right;10,26762;-6,735382;12,27964;20.11.2023 14:16:57
30;62;6;1;gross;right;-0,8404997;-1,208054;1,471677;20.11.2023 14:16:58
30;63;6;1;gross;right;27,48226;-7,067084;28,37637;20.11.2023 14:16:59
30;64;6;1;gross;right;-42,06939;16,13859;45,05871;20.11.2023 14:17:00
30;65;3;2;gross;right;-0,3788039;7,367354;7,377086;20.11.2023 14:17:08
30;66;3;2;gross;right;-5,226606;-3,177419;6,11665;20.11.2023 14:17:10
30;67;3;2;gross;right;3,886322;-6,157695;7,281532;20.11.2023 14:17:11
30;68;3;2;gross;right;-0,9164268;9,333551;9,378434;20.11.2023 14:17:12
30;69;3;2;gross;right;-1,984168;-4,202108;4,647003;20.11.2023 14:17:17
30;70;3;2;gross;right;0,6164113;7,174043;7,200476;20.11.2023 14:17:19
30;71;6;2;gross;right;-1,735565;-14,65105;14,75349;20.11.2023 14:17:26
30;72;6;2;gross;right;-1,037597;11,61997;11,6662;20.11.2023 14:17:27
30;73;6;2;gross;right;-2,182125;2,68184;3,457447;20.11.2023 14:17:28
30;74;6;2;gross;right;-24,6642;-5,87668;25,35465;20.11.2023 14:17:28
30;75;6;2;gross;right;7,630498;-7,708514;10,84646;20.11.2023 14:17:29
30;76;6;2;gross;right;9,093428;2,856715;9,531592;20.11.2023 14:17:31
