Participant;hit;position;series;hammer;left/righthanded; x [mm];y [mm];distance [mm];timecode
17;43;3;2;gross;left;2,94844;1,525119;3,319531;10.11.2023 08:30:25
17;44;3;2;gross;left;0,657445;-0,6902438;0,953242;10.11.2023 08:30:27
17;45;3;2;gross;left;7,668882;6,664288;10,15995;10.11.2023 08:30:28
17;46;3;2;gross;left;12,15911;1,364043;12,23538;10.11.2023 08:30:29
17;47;6;2;gross;left;-3,084411;6,974503;7,626092;10.11.2023 08:30:34
17;48;6;2;gross;left;-4,363394;25,76266;26,12956;10.11.2023 08:30:37
17;49;6;2;gross;left;7,652167;18,61636;20,12771;10.11.2023 08:30:38
17;50;6;2;gross;left;-7,211247;12,26963;14,23186;10.11.2023 08:30:39
17;51;6;2;gross;left;0,4367993;8,273623;8,285146;10.11.2023 08:30:40
17;52;1;1;klein;left;1,785432;0,05479291;1,786272;10.11.2023 08:31:31
17;53;1;1;klein;left;-4,775901;6,986023;8,462491;10.11.2023 08:31:32
17;54;1;1;klein;left;7,471131;-1,779132;7,680047;10.11.2023 08:31:33
17;55;1;1;klein;left;-4,337088;-2,294097;4,906446;10.11.2023 08:31:34
17;56;1;1;klein;left;-2,16574;-9,234051;9,484626;10.11.2023 08:31:35
17;57;1;1;klein;left;3,715077;-14,58693;15,05259;10.11.2023 08:31:36
17;58;4;1;klein;left;-3,455929;12,33303;12,80809;10.11.2023 08:31:40
17;59;4;1;klein;left;-9,288419;4,032737;10,12609;10.11.2023 08:31:41
17;60;4;1;klein;left;-3,251877;2,391494;4,036576;10.11.2023 08:31:42
17;61;4;1;klein;left;-3,358922;0,04620774;3,35924;10.11.2023 08:31:43
17;62;4;1;klein;left;-1,143055;-0,7924945;1,390907;10.11.2023 08:31:44
17;63;4;1;klein;left;0,7328523;-6,801837;6,841203;10.11.2023 08:31:45
17;64;1;2;klein;left;0,1923764;-0,2751638;0,3357437;10.11.2023 08:31:49
17;65;1;2;klein;left;5,569449;1,577521;5,788552;10.11.2023 08:31:51
17;66;1;2;klein;left;2,234154;0,5947768;2,31197;10.11.2023 08:31:52
17;67;1;2;klein;left;-0,5219249;5,059988;5,086835;10.11.2023 08:31:53
17;68;1;2;klein;left;-4,102057;2,938767;5,04611;10.11.2023 08:31:54
17;69;4;2;klein;left;-4,465667;-4,039626;6,02169;10.11.2023 08:31:57
17;70;4;2;klein;left;-8,308125;9,463631;12,59306;10.11.2023 08:31:57
17;71;4;2;klein;left;-8,283069;-5,30148;9,834374;10.11.2023 08:31:59
17;72;4;2;klein;left;-14,46972;5,230378;15,38602;10.11.2023 08:32:03
17;73;4;2;klein;left;-35,72563;7,131438;36,43045;10.11.2023 08:32:04
17;74;4;2;klein;left;-18,97485;5,202229;19,67506;10.11.2023 08:32:06
