DateTime; total_time; fps
05.05.2023 17:54:51;9,4459025;90
05.05.2023 17:54:51;9,4558646;90
05.05.2023 17:54:51;9,466832;90
05.05.2023 17:54:51;9,479785;90
05.05.2023 17:54:51;9,488755;90
05.05.2023 17:54:51;9,5007149;90
05.05.2023 17:54:51;9,5116778;90
05.05.2023 17:54:51;9,5226426;90
05.05.2023 17:54:51;9,5336092;90
05.05.2023 17:54:51;9,5455701;90
05.05.2023 17:54:51;9,5555316;90
05.05.2023 17:54:51;9,5674911;90
05.05.2023 17:54:51;9,5784549;90
05.05.2023 17:54:51;9,5894182;90
05.05.2023 17:54:51;9,6003816;90
05.05.2023 17:54:51;9,6123409;90
05.05.2023 17:54:51;9,6223078;90
05.05.2023 17:54:51;9,6332715;90
05.05.2023 17:54:51;9,6452358;90
05.05.2023 17:54:51;9,6561948;90
05.05.2023 17:54:51;9,6665293;90
05.05.2023 17:54:52;9,6784933;90
05.05.2023 17:54:52;9,6894526;90
05.05.2023 17:54:52;9,700416;90
05.05.2023 17:54:52;9,7123753;90
05.05.2023 17:54:52;9,722347;90
05.05.2023 17:54:52;9,7333059;90
05.05.2023 17:54:52;9,746262;90
05.05.2023 17:54:52;9,7562292;90
05.05.2023 17:54:52;9,7665147;90
05.05.2023 17:54:52;9,7784748;90
05.05.2023 17:54:52;9,7894397;90
05.05.2023 17:54:52;9,8004015;90
05.05.2023 17:54:52;9,8113641;90
05.05.2023 17:54:52;9,8223274;90
05.05.2023 17:54:52;9,8332909;90
05.05.2023 17:54:52;9,8452508;90
05.05.2023 17:54:52;9,8562182;90
05.05.2023 17:54:52;9,8666019;90
05.05.2023 17:54:52;9,879559;90
05.05.2023 17:54:52;9,8895252;90
05.05.2023 17:54:52;9,900489;90
05.05.2023 17:54:52;9,9124529;90
05.05.2023 17:54:52;9,9224156;90
05.05.2023 17:54:52;9,9333831;90
05.05.2023 17:54:52;9,9453393;90
05.05.2023 17:54:52;9,9553056;90
05.05.2023 17:54:52;9,966812;90
05.05.2023 17:54:52;9,9787761;90
05.05.2023 17:54:52;9,9887382;90
05.05.2023 17:54:52;9,9997021;90
05.05.2023 17:54:52;10,0126598;90
05.05.2023 17:54:52;10,022625;90
05.05.2023 17:54:52;10,0335889;90
05.05.2023 17:54:52;10,0455526;90
05.05.2023 17:54:52;10,0555153;90
05.05.2023 17:54:52;10,0664789;90
05.05.2023 17:54:52;10,0784428;90
05.05.2023 17:54:52;10,0884055;90
05.05.2023 17:54:52;10,1003654;90
05.05.2023 17:54:52;10,1123254;90
05.05.2023 17:54:52;10,1222922;90
05.05.2023 17:54:52;10,1332554;90
05.05.2023 17:54:52;10,1462122;90
05.05.2023 17:54:52;10,1551819;90
05.05.2023 17:54:52;10,1671419;90
05.05.2023 17:54:52;10,1780112;90
05.05.2023 17:54:52;10,1889751;90
05.05.2023 17:54:52;10,1999438;90
05.05.2023 17:54:52;10,2118979;90
05.05.2023 17:54:52;10,2218651;90
05.05.2023 17:54:52;10,233825;90
05.05.2023 17:54:52;10,2447884;90
05.05.2023 17:54:52;10,2557518;90
05.05.2023 17:54:52;10,2669773;90
05.05.2023 17:54:52;10,2789415;90
05.05.2023 17:54:52;10,288904;90
05.05.2023 17:54:52;10,2998674;90
05.05.2023 17:54:52;10,3118324;90
05.05.2023 17:54:52;10,3217939;90
05.05.2023 17:54:52;10,3337579;90
05.05.2023 17:54:52;10,344717;90
05.05.2023 17:54:52;10,3556803;90
05.05.2023 17:54:52;10,3666435;90
05.05.2023 17:54:52;10,378608;90
05.05.2023 17:54:52;10,3885746;90
05.05.2023 17:54:52;10,399534;90
05.05.2023 17:54:52;10,4124899;90
05.05.2023 17:54:52;10,4224568;90
05.05.2023 17:54:52;10,4334213;90
05.05.2023 17:54:52;10,4443833;90
05.05.2023 17:54:52;10,4553471;90
05.05.2023 17:54:52;10,4661175;90
05.05.2023 17:54:52;10,4780786;90
05.05.2023 17:54:52;10,4890404;90
05.05.2023 17:54:52;10,5000036;90
05.05.2023 17:54:52;10,5119682;90
05.05.2023 17:54:52;10,5219354;90
05.05.2023 17:54:52;10,5328942;90
05.05.2023 17:54:52;10,545855;90
05.05.2023 17:54:52;10,5558173;90
05.05.2023 17:54:52;10,5665293;90
05.05.2023 17:54:52;10,5784933;90
05.05.2023 17:54:52;10,5884598;90
05.05.2023 17:54:52;10,5994189;90
05.05.2023 17:54:52;10,6113832;90
05.05.2023 17:54:52;10,6223426;90
05.05.2023 17:54:52;10,6333056;90
05.05.2023 17:54:52;10,6452705;90
05.05.2023 17:54:52;10,6552329;90
05.05.2023 17:54:52;10,6667143;90
05.05.2023 17:54:53;10,678678;90
05.05.2023 17:54:53;10,68864;90
05.05.2023 17:54:53;10,6996078;90
05.05.2023 17:54:53;10,7115679;90
05.05.2023 17:54:53;10,7215308;90
05.05.2023 17:54:53;10,7334905;90
05.05.2023 17:54:53;10,7444539;90
05.05.2023 17:54:53;10,7554168;90
05.05.2023 17:54:53;10,7663838;90
05.05.2023 17:54:53;10,7783405;90
05.05.2023 17:54:53;10,7893038;90
05.05.2023 17:54:53;10,8002707;90
05.05.2023 17:54:53;10,8122271;90
05.05.2023 17:54:53;10,8221938;90
05.05.2023 17:54:53;10,8331571;90
05.05.2023 17:54:53;10,8451227;90
05.05.2023 17:54:53;10,8560807;90
05.05.2023 17:54:53;10,8660467;90
05.05.2023 17:54:53;10,8780065;90
05.05.2023 17:54:53;10,8889706;90
05.05.2023 17:54:53;10,8999337;90
05.05.2023 17:54:53;10,9118982;90
05.05.2023 17:54:53;10,9218645;90
05.05.2023 17:54:53;10,9328236;90
05.05.2023 17:54:53;10,9457804;90
05.05.2023 17:54:53;10,95475;90
05.05.2023 17:54:53;10,9667114;90
05.05.2023 17:54:53;10,9776736;90
05.05.2023 17:54:53;10,9886369;90
05.05.2023 17:54:53;10,9996003;90
05.05.2023 17:54:53;11,0115642;90
05.05.2023 17:54:53;11,0215269;90
05.05.2023 17:54:53;11,033487;90
05.05.2023 17:54:53;11,0444512;90
05.05.2023 17:54:53;11,0554135;90
05.05.2023 17:54:53;11,0663769;90
05.05.2023 17:54:53;11,0783369;90
05.05.2023 17:54:53;11,0883077;90
05.05.2023 17:54:53;11,0992669;90
05.05.2023 17:54:53;11,1112308;90
05.05.2023 17:54:53;11,1221901;90
05.05.2023 17:54:53;11,1331535;90
05.05.2023 17:54:53;11,1441166;90
05.05.2023 17:54:53;11,15508;90
05.05.2023 17:54:53;11,1660477;90
05.05.2023 17:54:53;11,1780086;90
05.05.2023 17:54:53;11,1879702;90
05.05.2023 17:54:53;11,1999301;90
05.05.2023 17:54:53;11,2118939;90
05.05.2023 17:54:53;11,2218567;90
05.05.2023 17:54:53;11,2328239;90
05.05.2023 17:54:53;11,2447804;90
05.05.2023 17:54:53;11,2547467;90
05.05.2023 17:54:53;11,2657101;90
05.05.2023 17:54:53;11,2776704;90
05.05.2023 17:54:53;11,29262;87
05.05.2023 17:54:53;11,2995966;90
05.05.2023 17:54:53;11,3085709;93
05.05.2023 17:54:53;11,31953;92
05.05.2023 17:54:53;11,3304933;92
05.05.2023 17:54:53;11,3424574;92
05.05.2023 17:54:53;11,3524236;92
05.05.2023 17:54:53;11,3633833;91
05.05.2023 17:54:53;11,3753469;91
05.05.2023 17:54:53;11,3853098;91
05.05.2023 17:54:53;11,3972698;91
05.05.2023 17:54:53;11,4082332;91
05.05.2023 17:54:53;11,4191965;91
05.05.2023 17:54:53;11,4301601;91
05.05.2023 17:54:53;11,4421198;91
05.05.2023 17:54:53;11,4520865;91
05.05.2023 17:54:53;11,4639223;91
05.05.2023 17:54:53;11,4758866;91
05.05.2023 17:54:53;11,4858495;91
05.05.2023 17:54:53;11,496817;90
05.05.2023 17:54:53;11,508773;90
05.05.2023 17:54:53;11,5187396;90
05.05.2023 17:54:53;11,529703;90
05.05.2023 17:54:53;11,5416631;90
05.05.2023 17:54:53;11,5526262;90
05.05.2023 17:54:53;11,5638249;90
05.05.2023 17:54:53;11,5747882;90
05.05.2023 17:54:53;11,5857516;90
05.05.2023 17:54:53;11,5967183;90
05.05.2023 17:54:53;11,6086788;90
05.05.2023 17:54:53;11,6193229;90
05.05.2023 17:54:53;11,6302864;90
05.05.2023 17:54:53;11,6412497;90
05.05.2023 17:54:53;11,6522131;90
05.05.2023 17:54:53;11,6635514;90
05.05.2023 17:54:54;11,6755476;90
05.05.2023 17:54:54;11,68654;90
05.05.2023 17:54:54;11,6975048;90
05.05.2023 17:54:54;11,7094673;89
05.05.2023 17:54:54;11,7204267;89
05.05.2023 17:54:54;11,7313918;89
05.05.2023 17:54:54;11,74335;89
05.05.2023 17:54:54;11,7543135;89
05.05.2023 17:54:54;11,7647929;89
05.05.2023 17:54:54;11,7767622;89
05.05.2023 17:54:54;11,7877251;89
05.05.2023 17:54:54;11,7986889;89
05.05.2023 17:54:54;11,8106486;89
05.05.2023 17:54:54;11,8214573;89
05.05.2023 17:54:54;11,8324251;89
05.05.2023 17:54:54;11,8443852;89
05.05.2023 17:54:54;11,8543477;89
05.05.2023 17:54:54;11,8655452;89
05.05.2023 17:54:54;11,8785033;89
05.05.2023 17:54:54;11,8884686;90
05.05.2023 17:54:54;11,8994319;90
05.05.2023 17:54:54;11,9113958;90
05.05.2023 17:54:54;11,9223553;89
05.05.2023 17:54:54;11,9323219;90
05.05.2023 17:54:54;11,9442817;90
05.05.2023 17:54:54;11,9542485;90
05.05.2023 17:54:54;11,9656248;90
05.05.2023 17:54:54;11,9775893;90
05.05.2023 17:54:54;11,9875516;90
05.05.2023 17:54:54;11,9995112;90
05.05.2023 17:54:54;12,011475;90
05.05.2023 17:54:54;12,0214379;90
05.05.2023 17:54:54;12,032401;90
05.05.2023 17:54:54;12,0443617;90
05.05.2023 17:54:54;12,054328;90
05.05.2023 17:54:54;12,0662878;90
05.05.2023 17:54:54;12,0782478;90
05.05.2023 17:54:54;12,0882145;90
05.05.2023 17:54:54;12,0991778;90
05.05.2023 17:54:54;12,1111378;90
05.05.2023 17:54:54;12,1211047;90
05.05.2023 17:54:54;12,1320684;90
05.05.2023 17:54:54;12,1450245;90
05.05.2023 17:54:54;12,1549912;90
05.05.2023 17:54:54;12,1654484;90
05.05.2023 17:54:54;12,1773008;90
05.05.2023 17:54:54;12,1882602;90
05.05.2023 17:54:54;12,1992229;90
05.05.2023 17:54:54;12,2111878;90
05.05.2023 17:54:54;12,2211502;90
05.05.2023 17:54:54;12,2321135;90
05.05.2023 17:54:54;12,2440736;90
05.05.2023 17:54:54;12,2540401;90
05.05.2023 17:54:54;12,266;90
05.05.2023 17:54:54;12,2785259;90
05.05.2023 17:54:54;12,2884957;90
05.05.2023 17:54:54;12,2994552;90
05.05.2023 17:54:54;12,3104186;90
05.05.2023 17:54:54;12,3219869;90
05.05.2023 17:54:54;12,3319537;90
05.05.2023 17:54:54;12,3439135;90
05.05.2023 17:54:54;12,3548769;90
05.05.2023 17:54:54;12,3653732;90
05.05.2023 17:54:54;12,3773479;90
05.05.2023 17:54:54;12,3883072;90
05.05.2023 17:54:54;12,3992705;90
05.05.2023 17:54:54;12,4112304;90
05.05.2023 17:54:54;12,4211968;90
05.05.2023 17:54:54;12,4321604;90
05.05.2023 17:54:54;12,4441203;90
05.05.2023 17:54:54;12,4550836;90
05.05.2023 17:54:54;12,4660495;90
05.05.2023 17:54:54;12,4770104;90
05.05.2023 17:54:54;12,4879731;90
05.05.2023 17:54:54;12,4989415;90
05.05.2023 17:54:54;12,510901;90
05.05.2023 17:54:54;12,5208632;90
05.05.2023 17:54:54;12,5318269;90
05.05.2023 17:54:54;12,5447839;90
05.05.2023 17:54:54;12,5547502;90
05.05.2023 17:54:54;12,565713;90
05.05.2023 17:54:54;12,5766769;90
05.05.2023 17:54:54;12,5876408;90
05.05.2023 17:54:54;12,5986037;90
05.05.2023 17:54:54;12,6105647;90
05.05.2023 17:54:54;12,621527;90
05.05.2023 17:54:54;12,6324902;90
05.05.2023 17:54:54;12,6444542;90
05.05.2023 17:54:54;12,6544166;90
05.05.2023 17:54:54;12,6653804;90
05.05.2023 17:54:55;12,6773396;90
05.05.2023 17:54:55;12,6873069;90
05.05.2023 17:54:55;12,6992708;90
05.05.2023 17:54:55;12,7102312;90
05.05.2023 17:54:55;12,7217165;90
05.05.2023 17:54:55;12,7326791;90
05.05.2023 17:54:55;12,743643;90
05.05.2023 17:54:55;12,7546058;90
05.05.2023 17:54:55;12,7655697;90
05.05.2023 17:54:55;12,7775339;90
05.05.2023 17:54:55;12,7875004;90
05.05.2023 17:54:55;12,7994565;90
05.05.2023 17:54:55;12,8114163;90
05.05.2023 17:54:55;12,8213832;90
05.05.2023 17:54:55;12,8323461;90
05.05.2023 17:54:55;12,8443065;90
05.05.2023 17:54:55;12,854273;90
05.05.2023 17:54:55;12,8657945;90
05.05.2023 17:54:55;12,8777568;90
05.05.2023 17:54:55;12,8877172;90
05.05.2023 17:54:55;12,8986806;90
05.05.2023 17:54:55;12,9106448;90
05.05.2023 17:54:55;12,9216082;90
05.05.2023 17:54:55;12,9325785;90
05.05.2023 17:54:55;12,9445425;90
05.05.2023 17:54:55;12,9545047;90
05.05.2023 17:54:55;12,9654684;90
05.05.2023 17:54:55;12,9774324;90
05.05.2023 17:54:55;12,987399;90
05.05.2023 17:54:55;12,9983585;90
05.05.2023 17:54:55;13,0103185;90
05.05.2023 17:54:55;13,0212818;90
05.05.2023 17:54:55;13,0322454;90
05.05.2023 17:54:55;13,0442045;90
05.05.2023 17:54:55;13,0541759;90
05.05.2023 17:54:55;13,0651351;90
05.05.2023 17:54:55;13,0780917;90
05.05.2023 17:54:55;13,0870617;90
05.05.2023 17:54:55;13,0990217;90
05.05.2023 17:54:55;13,1105796;90
05.05.2023 17:54:55;13,1211876;90
05.05.2023 17:54:55;13,1321514;90
05.05.2023 17:54:55;13,144111;90
05.05.2023 17:54:55;13,1540817;90
05.05.2023 17:54:55;13,1660377;90
05.05.2023 17:54:55;13,1776634;90
05.05.2023 17:54:55;13,1876163;90
05.05.2023 17:54:55;13,1985828;90
05.05.2023 17:54:55;13,2105426;90
05.05.2023 17:54:55;13,2212038;90
05.05.2023 17:54:55;13,2321673;90
05.05.2023 17:54:55;13,244127;90
05.05.2023 17:54:55;13,2540982;90
05.05.2023 17:54:55;13,2650575;90
05.05.2023 17:54:55;13,277022;90
05.05.2023 17:54:55;13,28798;90
05.05.2023 17:54:55;13,2989439;90
05.05.2023 17:54:55;13,3158907;86
05.05.2023 17:54:55;13,3208704;91
05.05.2023 17:54:55;13,3298403;92
05.05.2023 17:54:55;13,3428006;92
05.05.2023 17:54:55;13,3527635;91
05.05.2023 17:54:55;13,3637363;91
05.05.2023 17:54:55;13,375701;91
05.05.2023 17:54:55;13,385667;91
05.05.2023 17:54:55;13,3966267;91
05.05.2023 17:54:55;13,408591;91
05.05.2023 17:54:55;13,4195498;91
05.05.2023 17:54:55;13,4305134;91
05.05.2023 17:54:55;13,441478;91
05.05.2023 17:54:55;13,45244;91
05.05.2023 17:54:55;13,4634073;91
05.05.2023 17:54:55;13,4763647;90
05.05.2023 17:54:55;13,48533;91
05.05.2023 17:54:55;13,4973016;90
05.05.2023 17:54:55;13,5082638;90
05.05.2023 17:54:55;13,5192277;90
05.05.2023 17:54:55;13,5301911;90
05.05.2023 17:54:55;13,5421512;90
05.05.2023 17:54:55;13,5521179;90
05.05.2023 17:54:55;13,5630807;90
05.05.2023 17:54:55;13,5750425;90
05.05.2023 17:54:55;13,5860048;90
05.05.2023 17:54:55;13,5969676;90
05.05.2023 17:54:55;13,6090185;90
05.05.2023 17:54:55;13,618981;90
05.05.2023 17:54:55;13,6299452;90
05.05.2023 17:54:55;13,6419043;90
05.05.2023 17:54:55;13,651871;90
05.05.2023 17:54:55;13,6638305;90
05.05.2023 17:54:56;13,6747941;90
05.05.2023 17:54:56;13,6859139;90
05.05.2023 17:54:56;13,6968778;90
05.05.2023 17:54:56;13,7088375;90
05.05.2023 17:54:56;13,7198004;90
05.05.2023 17:54:56;13,7307633;90
05.05.2023 17:54:56;13,7437207;90
05.05.2023 17:54:56;13,7536873;89
05.05.2023 17:54:56;13,7646499;89
05.05.2023 17:54:56;13,7766151;89
05.05.2023 17:54:56;13,7875743;89
05.05.2023 17:54:56;13,7985374;89
05.05.2023 17:54:56;13,810498;89
05.05.2023 17:54:56;13,8204644;89
05.05.2023 17:54:56;13,8314266;89
05.05.2023 17:54:56;13,8433864;90
05.05.2023 17:54:56;13,8543508;90
05.05.2023 17:54:56;13,8653133;90
05.05.2023 17:54:56;13,8782704;89
05.05.2023 17:54:56;13,8872398;90
05.05.2023 17:54:56;13,8982038;90
05.05.2023 17:54:56;13,9101638;90
05.05.2023 17:54:56;13,9207792;90
05.05.2023 17:54:56;13,9327393;89
05.05.2023 17:54:56;13,9437019;90
05.05.2023 17:54:56;13,9536688;90
05.05.2023 17:54:56;13,9646321;90
05.05.2023 17:54:56;13,9765929;90
05.05.2023 17:54:56;13,9875555;90
05.05.2023 17:54:56;13,9985188;90
05.05.2023 17:54:56;14,0104836;90
05.05.2023 17:54:56;14,0204453;90
05.05.2023 17:54:56;14,0314092;90
05.05.2023 17:54:56;14,0433703;90
05.05.2023 17:54:56;14,0533357;90
05.05.2023 17:54:56;14,0652955;90
05.05.2023 17:54:56;14,0762592;90
05.05.2023 17:54:56;14,087223;90
05.05.2023 17:54:56;14,0981869;90
05.05.2023 17:54:56;14,1098747;90
05.05.2023 17:54:56;14,1208389;90
05.05.2023 17:54:56;14,1318022;90
05.05.2023 17:54:56;14,143762;90
05.05.2023 17:54:56;14,1537288;90
05.05.2023 17:54:56;14,1646919;90
05.05.2023 17:54:56;14,1766518;90
05.05.2023 17:54:56;14,1868211;90
05.05.2023 17:54:56;14,1977848;90
05.05.2023 17:54:56;14,2097451;90
05.05.2023 17:54:56;14,2207092;90
05.05.2023 17:54:56;14,2316713;90
05.05.2023 17:54:56;14,2436315;90
05.05.2023 17:54:56;14,2535983;90
05.05.2023 17:54:56;14,2645615;90
05.05.2023 17:54:56;14,2775179;90
05.05.2023 17:54:56;14,2874842;90
05.05.2023 17:54:56;14,2984476;90
05.05.2023 17:54:56;14,309411;90
05.05.2023 17:54:56;14,3203747;90
05.05.2023 17:54:56;14,3313376;90
05.05.2023 17:54:56;14,3432983;90
05.05.2023 17:54:56;14,3532646;90
05.05.2023 17:54:56;14,3648066;90
05.05.2023 17:54:56;14,3767705;90
05.05.2023 17:54:56;14,3867334;90
05.05.2023 17:54:56;14,3976963;90
05.05.2023 17:54:56;14,4106534;90
05.05.2023 17:54:56;14,42062;90
05.05.2023 17:54:56;14,4315833;90
05.05.2023 17:54:56;14,4435434;90
05.05.2023 17:54:56;14,4535097;90
05.05.2023 17:54:56;14,4644732;90
05.05.2023 17:54:56;14,4764336;90
05.05.2023 17:54:56;14,4866636;90
05.05.2023 17:54:56;14,4976281;90
05.05.2023 17:54:56;14,5095874;90
05.05.2023 17:54:56;14,5205511;90
05.05.2023 17:54:56;14,5315136;90
05.05.2023 17:54:56;14,5434741;90
05.05.2023 17:54:56;14,5534402;90
05.05.2023 17:54:56;14,5644036;90
05.05.2023 17:54:56;14,5763639;90
05.05.2023 17:54:56;14,5866339;90
05.05.2023 17:54:56;14,5985983;90
05.05.2023 17:54:56;14,6095578;90
05.05.2023 17:54:56;14,6205208;90
05.05.2023 17:54:56;14,6314842;90
05.05.2023 17:54:56;14,6434443;90
05.05.2023 17:54:56;14,6534103;90
05.05.2023 17:54:56;14,6643742;90
05.05.2023 17:54:57;14,6763349;90
05.05.2023 17:54:57;14,6868386;90
05.05.2023 17:54:57;14,6978022;90
05.05.2023 17:54:57;14,7097662;90
05.05.2023 17:54:57;14,7207262;90
05.05.2023 17:54:57;14,7306924;90
05.05.2023 17:54:57;14,742652;90
05.05.2023 17:54:57;14,7536156;90
05.05.2023 17:54:57;14,7645785;90
05.05.2023 17:54:57;14,7765438;90
05.05.2023 17:54:57;14,7875023;90
05.05.2023 17:54:57;14,7984656;90
05.05.2023 17:54:57;14,8104264;90
05.05.2023 17:54:57;14,8209548;90
05.05.2023 17:54:57;14,8309213;90
05.05.2023 17:54:57;14,8428815;90
05.05.2023 17:54:57;14,8538448;90
05.05.2023 17:54:57;14,8648076;90
05.05.2023 17:54:57;14,8757715;90
05.05.2023 17:54:57;14,8867342;90
05.05.2023 17:54:57;14,8976979;90
05.05.2023 17:54:57;14,9096582;90
05.05.2023 17:54:57;14,9196242;90
05.05.2023 17:54:57;14,9311369;90
05.05.2023 17:54:57;14,9450903;90
05.05.2023 17:54:57;14,9530633;90
05.05.2023 17:54:57;14,9650237;90
05.05.2023 17:54:57;14,9759869;90
05.05.2023 17:54:57;14,9869497;90
05.05.2023 17:54:57;14,9979131;90
05.05.2023 17:54:57;15,0098741;90
05.05.2023 17:54:57;15,0198405;90
05.05.2023 17:54:57;15,0308031;90
05.05.2023 17:54:57;15,0427637;90
05.05.2023 17:54:57;15,0537269;90
05.05.2023 17:54:57;15,0646898;90
05.05.2023 17:54:57;15,0766541;90
05.05.2023 17:54:57;15,0866165;90
05.05.2023 17:54:57;15,0975807;90
05.05.2023 17:54:57;15,1095439;90
05.05.2023 17:54:57;15,120203;90
05.05.2023 17:54:57;15,131166;90
05.05.2023 17:54:57;15,1431256;90
05.05.2023 17:54:57;15,1530982;90
05.05.2023 17:54:57;15,1650523;90
05.05.2023 17:54:57;15,1760164;90
05.05.2023 17:54:57;15,1869793;90
05.05.2023 17:54:57;15,1979434;90
05.05.2023 17:54:57;15,2099064;90
05.05.2023 17:54:57;15,2198693;90
05.05.2023 17:54:57;15,2308327;90
05.05.2023 17:54:57;15,2427974;90
05.05.2023 17:54:57;15,2527594;90
05.05.2023 17:54:57;15,2647193;90
05.05.2023 17:54:57;15,2756826;90
05.05.2023 17:54:57;15,2866455;90
05.05.2023 17:54:57;15,297609;90
05.05.2023 17:54:57;15,3095697;90
05.05.2023 17:54:57;15,3195492;90
05.05.2023 17:54:57;15,3335025;88
05.05.2023 17:54:57;15,3434692;90
05.05.2023 17:54:57;15,3534362;90
05.05.2023 17:54:57;15,3643992;90
05.05.2023 17:54:57;15,3763592;90
05.05.2023 17:54:57;15,3863258;90
05.05.2023 17:54:57;15,3972887;90
05.05.2023 17:54:57;15,4102478;90
05.05.2023 17:54:57;15,4202119;90
05.05.2023 17:54:57;15,4311757;90
05.05.2023 17:54:57;15,4421391;90
05.05.2023 17:54:57;15,4531021;90
05.05.2023 17:54:57;15,4640653;90
05.05.2023 17:54:57;15,4760262;90
05.05.2023 17:54:57;15,4859924;90
05.05.2023 17:54:57;15,4979527;90
05.05.2023 17:54:57;15,5089154;90
05.05.2023 17:54:57;15,5198786;90
05.05.2023 17:54:57;15,5308419;90
05.05.2023 17:54:57;15,5428062;90
05.05.2023 17:54:57;15,552769;90
05.05.2023 17:54:57;15,563732;90
05.05.2023 17:54:57;15,5756927;90
05.05.2023 17:54:57;15,5866567;90
05.05.2023 17:54:57;15,5976185;90
05.05.2023 17:54:57;15,6095836;90
05.05.2023 17:54:57;15,6195456;90
05.05.2023 17:54:57;15,6305091;90
05.05.2023 17:54:57;15,6424729;90
05.05.2023 17:54:57;15,6524359;90
05.05.2023 17:54:57;15,6643957;90
05.05.2023 17:54:58;15,6753586;90
05.05.2023 17:54:58;15,6858676;90
05.05.2023 17:54:58;15,6978272;90
05.05.2023 17:54:58;15,7087911;90
05.05.2023 17:54:58;15,7197539;90
05.05.2023 17:54:58;15,7307171;90
05.05.2023 17:54:58;15,7426812;90
05.05.2023 17:54:58;15,7526441;90
05.05.2023 17:54:58;15,7636072;90
05.05.2023 17:54:58;15,7755674;90
05.05.2023 17:54:58;15,7865351;90
05.05.2023 17:54:58;15,7974937;90
05.05.2023 17:54:58;15,8094535;90
05.05.2023 17:54:58;15,8194204;90
05.05.2023 17:54:58;15,8303836;90
05.05.2023 17:54:58;15,8423442;90
05.05.2023 17:54:58;15,8533083;90
05.05.2023 17:54:58;15,8642703;90
05.05.2023 17:54:58;15,8762309;90
05.05.2023 17:54:58;15,8861975;90
05.05.2023 17:54:58;15,8971613;90
05.05.2023 17:54:58;15,9091209;90
05.05.2023 17:54:58;15,920084;90
05.05.2023 17:54:58;15,9310476;90
05.05.2023 17:54:58;15,9420109;90
05.05.2023 17:54:58;15,9529737;90
05.05.2023 17:54:58;15,9639375;90
05.05.2023 17:54:58;15,9759014;90
05.05.2023 17:54:58;15,9858635;90
05.05.2023 17:54:58;15,9978245;90
05.05.2023 17:54:58;16,0097892;90
05.05.2023 17:54:58;16,0193162;90
05.05.2023 17:54:58;16,0302796;90
05.05.2023 17:54:58;16,0422403;90
05.05.2023 17:54:58;16,0532028;90
05.05.2023 17:54:58;16,0641666;90
05.05.2023 17:54:58;16,0761268;90
05.05.2023 17:54:58;16,0860935;90
05.05.2023 17:54:58;16,0970564;90
05.05.2023 17:54:58;16,1094101;90
05.05.2023 17:54:58;16,1196314;90
05.05.2023 17:54:58;16,1305949;90
05.05.2023 17:54:58;16,1425694;90
05.05.2023 17:54:58;16,1525357;90
05.05.2023 17:54:58;16,1644949;90
05.05.2023 17:54:58;16,1754582;90
05.05.2023 17:54:58;16,1863656;90
05.05.2023 17:54:58;16,1973293;90
05.05.2023 17:54:58;16,2092888;90
05.05.2023 17:54:58;16,219591;90
05.05.2023 17:54:58;16,2305589;90
05.05.2023 17:54:58;16,2425178;90
05.05.2023 17:54:58;16,2524807;90
05.05.2023 17:54:58;16,263444;90
05.05.2023 17:54:58;16,2764007;90
05.05.2023 17:54:58;16,2863673;90
05.05.2023 17:54:58;16,2973309;90
05.05.2023 17:54:58;16,3092927;90
05.05.2023 17:54:58;16,319257;90
05.05.2023 17:54:58;16,3302206;90
05.05.2023 17:54:58;16,3421846;90
05.05.2023 17:54:58;16,352147;90
05.05.2023 17:54:58;16,3636637;90
05.05.2023 17:54:58;16,3756236;90
05.05.2023 17:54:58;16,3855864;90
05.05.2023 17:54:58;16,3975464;90
05.05.2023 17:54:58;16,4095056;90
05.05.2023 17:54:58;16,4194729;90
05.05.2023 17:54:58;16,4302862;90
05.05.2023 17:54:58;16,4422456;90
05.05.2023 17:54:58;16,4522125;90
05.05.2023 17:54:58;16,4641724;90
05.05.2023 17:54:58;16,4751364;90
05.05.2023 17:54:58;16,486099;90
05.05.2023 17:54:58;16,4966851;90
05.05.2023 17:54:58;16,5086491;90
05.05.2023 17:54:58;16,5196079;90
05.05.2023 17:54:58;16,5305713;90
05.05.2023 17:54:58;16,5425354;90
05.05.2023 17:54:58;16,5524983;90
05.05.2023 17:54:58;16,5634614;90
05.05.2023 17:54:58;16,5754258;90
05.05.2023 17:54:58;16,5863845;90
05.05.2023 17:54:58;16,5973479;90
05.05.2023 17:54:58;16,6083119;90
05.05.2023 17:54:58;16,6194762;90
05.05.2023 17:54:58;16,6304387;90
05.05.2023 17:54:58;16,6423987;90
05.05.2023 17:54:58;16,652365;90
05.05.2023 17:54:58;16,6633286;90
05.05.2023 17:54:59;16,6762849;90
05.05.2023 17:54:59;16,6862519;90
05.05.2023 17:54:59;16,6967641;90
05.05.2023 17:54:59;16,7087236;90
05.05.2023 17:54:59;16,7186908;90
05.05.2023 17:54:59;16,7306507;90
05.05.2023 17:54:59;16,742615;90
05.05.2023 17:54:59;16,7525771;90
05.05.2023 17:54:59;16,7635406;90
05.05.2023 17:54:59;16,7755047;90
05.05.2023 17:54:59;16,7864678;90
05.05.2023 17:54:59;16,7974273;90
05.05.2023 17:54:59;16,8093867;90
05.05.2023 17:54:59;16,8193539;90
05.05.2023 17:54:59;16,8303172;90
05.05.2023 17:54:59;16,8422766;90
05.05.2023 17:54:59;16,8522434;90
05.05.2023 17:54:59;16,8637799;90
